client_id,artisan_id,category,subscription,type,value,date
163,268,Carrelage,free,reject_offer,-0.3,2025-06-18
297,254,Plomberie,basic,ignore,0.0,2025-07-08
141,25,Carrelage,premium,reject_offer,-0.3,2025-09-14
128,94,Déménagement,free,message_sent,0.6,2025-09-23
16,208,Nettoyage,basic,accept_offer,1.0,2026-03-05
399,252,Serrurerie,elite,message_sent,0.6,2026-05-27
278,270,Peinture,free,reject_offer,-0.3,2026-04-20
334,88,Maçonnerie,basic,message_sent,0.6,2025-11-23
308,3,Carrelage,basic,ignore,0.0,2026-02-12
96,73,Climatisation,elite,accept_offer,1.0,2025-11-18
278,73,Climatisation,elite,accept_offer,1.0,2026-03-13
173,141,Nettoyage,basic,reject_offer,-0.3,2025-08-01
109,59,Informatique,basic,ignore,0.0,2026-01-06
13,110,Climatisation,free,ignore,0.0,2026-02-25
85,121,Plomberie,basic,accept_offer,1.0,2026-03-09
288,106,Plomberie,basic,accept_offer,1.0,2026-02-10
101,203,Jardinage,basic,ignore,0.0,2026-04-26
99,75,Nettoyage,free,ignore,0.0,2026-03-04
9,17,Nettoyage,free,message_sent,0.6,2025-10-03
211,131,Serrurerie,free,accept_offer,1.0,2026-02-25
160,212,Informatique,basic,accept_offer,1.0,2025-10-23
265,221,Climatisation,basic,ignore,0.0,2026-06-04
137,51,Menuiserie,elite,accept_offer,1.0,2026-02-11
393,46,Serrurerie,basic,view_profile,0.2,2025-12-26
117,55,Nettoyage,free,accept_offer,1.0,2025-11-28
87,295,Maçonnerie,free,accept_offer,1.0,2025-12-26
20,63,Plomberie,free,message_sent,0.6,2026-02-22
155,3,Carrelage,basic,reject_offer,-0.3,2025-07-31
384,138,Peinture,basic,message_sent,0.6,2025-07-15
190,225,Nettoyage,basic,view_profile,0.2,2025-08-01
362,160,Électricité,basic,ignore,0.0,2026-05-30
195,36,Serrurerie,free,view_profile,0.2,2026-03-07
196,61,Maçonnerie,free,view_profile,0.2,2025-12-19
16,102,Informatique,free,ignore,0.0,2025-07-13
46,265,Menuiserie,free,ignore,0.0,2025-12-26
384,12,Informatique,premium,ignore,0.0,2025-11-26
174,139,Nettoyage,free,accept_offer,1.0,2025-12-01
133,90,Électricité,free,reject_offer,-0.3,2026-02-16
127,195,Maçonnerie,free,accept_offer,1.0,2025-10-13
399,119,Maçonnerie,premium,accept_offer,1.0,2025-07-20
137,14,Carrelage,basic,view_profile,0.2,2026-05-17
140,162,Menuiserie,basic,message_sent,0.6,2025-11-25
291,182,Menuiserie,basic,ignore,0.0,2026-01-08
15,5,Électricité,free,message_sent,0.6,2025-06-08
45,48,Déménagement,free,ignore,0.0,2026-01-02
330,71,Menuiserie,free,view_profile,0.2,2025-08-20
113,268,Carrelage,free,accept_offer,1.0,2026-04-01
242,137,Électricité,free,ignore,0.0,2026-05-24
51,228,Informatique,premium,ignore,0.0,2025-09-19
200,272,Électricité,free,message_sent,0.6,2025-12-10
337,29,Plomberie,free,ignore,0.0,2025-11-18
348,231,Déménagement,free,view_profile,0.2,2026-03-31
100,133,Carrelage,free,view_profile,0.2,2026-04-10
294,44,Plomberie,basic,accept_offer,1.0,2025-12-06
17,279,Serrurerie,premium,view_profile,0.2,2025-09-09
211,133,Carrelage,free,ignore,0.0,2025-06-14
124,141,Nettoyage,basic,ignore,0.0,2026-04-22
129,288,Jardinage,free,message_sent,0.6,2026-02-02
238,18,Jardinage,free,view_profile,0.2,2026-01-06
89,250,Déménagement,basic,ignore,0.0,2025-11-21
365,296,Carrelage,elite,accept_offer,1.0,2026-06-03
64,157,Peinture,premium,ignore,0.0,2026-04-05
182,131,Serrurerie,free,message_sent,0.6,2025-12-20
220,295,Maçonnerie,free,accept_offer,1.0,2025-08-14
44,244,Informatique,free,reject_offer,-0.3,2026-05-28
182,223,Climatisation,free,view_profile,0.2,2025-11-27
87,257,Menuiserie,free,view_profile,0.2,2025-06-11
58,213,Informatique,basic,ignore,0.0,2025-07-09
332,229,Électricité,free,message_sent,0.6,2025-11-08
237,297,Déménagement,premium,reject_offer,-0.3,2025-10-28
357,164,Jardinage,free,reject_offer,-0.3,2025-10-02
161,61,Maçonnerie,free,ignore,0.0,2026-06-04
109,283,Électricité,basic,message_sent,0.6,2025-08-27
217,143,Informatique,elite,accept_offer,1.0,2026-02-23
311,250,Déménagement,basic,ignore,0.0,2026-05-22
350,24,Jardinage,premium,view_profile,0.2,2026-01-18
7,239,Menuiserie,free,reject_offer,-0.3,2025-07-27
65,146,Climatisation,basic,accept_offer,1.0,2025-11-24
230,208,Nettoyage,basic,ignore,0.0,2025-10-05
21,139,Nettoyage,free,ignore,0.0,2026-03-21
155,287,Maçonnerie,free,message_sent,0.6,2026-05-28
148,89,Maçonnerie,free,ignore,0.0,2026-04-27
126,161,Serrurerie,free,ignore,0.0,2025-08-20
278,104,Climatisation,basic,reject_offer,-0.3,2026-02-07
87,274,Carrelage,free,ignore,0.0,2026-06-05
184,208,Nettoyage,basic,reject_offer,-0.3,2026-03-25
285,64,Électricité,premium,accept_offer,1.0,2025-06-29
71,213,Informatique,basic,ignore,0.0,2025-12-15
141,234,Menuiserie,free,ignore,0.0,2026-02-01
50,43,Menuiserie,free,accept_offer,1.0,2026-03-18
67,34,Nettoyage,elite,accept_offer,1.0,2026-01-30
20,268,Carrelage,free,accept_offer,1.0,2025-10-25
38,2,Carrelage,free,reject_offer,-0.3,2026-03-27
62,60,Électricité,free,ignore,0.0,2025-08-05
39,154,Électricité,free,ignore,0.0,2025-10-14
131,196,Peinture,free,ignore,0.0,2025-07-16
53,299,Informatique,basic,ignore,0.0,2025-10-06
31,296,Carrelage,elite,accept_offer,1.0,2025-11-07
89,155,Serrurerie,free,ignore,0.0,2026-02-10
109,265,Menuiserie,free,ignore,0.0,2026-05-04
392,173,Menuiserie,elite,ignore,0.0,2025-09-07
124,255,Serrurerie,free,ignore,0.0,2026-05-13
248,150,Nettoyage,basic,reject_offer,-0.3,2026-02-13
235,3,Carrelage,basic,view_profile,0.2,2026-03-18
287,62,Peinture,basic,reject_offer,-0.3,2025-11-26
125,89,Maçonnerie,free,accept_offer,1.0,2025-07-23
81,45,Serrurerie,free,ignore,0.0,2026-03-16
16,282,Électricité,free,ignore,0.0,2025-08-28
208,248,Carrelage,free,accept_offer,1.0,2026-03-31
31,210,Climatisation,free,reject_offer,-0.3,2026-01-01
373,10,Nettoyage,free,view_profile,0.2,2026-01-11
185,105,Déménagement,premium,accept_offer,1.0,2025-09-23
293,185,Carrelage,premium,accept_offer,1.0,2025-12-31
158,207,Climatisation,free,ignore,0.0,2026-05-13
